id,station_code,station_name,region_id,latitude,longitude,altitude,station_type,soil_type_id,establishment_date,equipment_list,monitoring_frequency,responsible_person,contact_info,status,created_at
1520,ST13001520,河北省荆门长寿监测站1520,812,41.10843924823486,116.15634021504665,1431,国家级,8,2018-07-07,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每日,何晶,15917182156,maintenance,2025-02-22 17:02:19
1521,ST41001521,河南省香港翔安监测站1521,539,34.423190781481885,111.98713214626144,2477,省级,32,2017-02-21,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每周,崔飞,13781345578,active,2023-07-24 10:49:38
1522,ST53001522,云南省南京黄浦监测站1522,834,24.200081128081376,101.78773828574023,641,国家级,45,2023-05-30,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每周,梁丽,18147360509,active,2023-10-07 16:49:50
1523,ST35001523,福建省潜江房山监测站1523,90,26.36426816818778,117.41590386282033,1751,县级,29,2023-12-28,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每日,石玉梅,13940814638,inactive,2024-06-13 19:42:30
1524,ST22001524,吉林省六安滨城监测站1524,751,45.10223126564718,123.40314368727978,2182,村级,41,2015-08-15,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每季度,王静,13998775957,inactive,2024-05-21 20:05:51
1525,ST15001525,内蒙古自治区台北监测站1525,254,40.223728933923056,112.4003778295315,145,县级,27,2022-04-07,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每日,伊秀英,18762027110,active,2025-04-29 02:37:10
1526,ST32951526,江苏省苏州市海港监测站1526,66,31.906832760856684,122.71771768365473,1381,村级,26,2019-11-22,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每季度,周柳,18133330865,inactive,2023-06-14 03:16:31
1527,ST53001527,云南省北镇监测站1527,80,26.09514283762642,103.39557048279029,705,国家级,8,2019-05-29,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每季度,张丽华,13827390375,active,2023-08-04 13:26:06
1528,ST51001528,四川省拉萨清城监测站1528,355,31.189160059860328,104.0173872492366,329,省级,8,2017-03-31,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每月,杨凤兰,13236747559,active,2025-04-29 00:55:06
1529,ST50001529,重庆市六安牧野监测站1529,480,28.28377254686434,108.98524948569897,629,市级,50,2019-05-31,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每周,李娜,14799536988,active,2025-01-19 14:38:26
1530,ST21001530,辽宁省六盘水怀柔监测站1530,467,38.83705897529807,126.18630467674454,2633,村级,1,2021-07-04,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每季度,毛兵,15028726402,active,2024-03-10 16:46:04
1531,ST15001531,内蒙古自治区台北监测站1531,254,40.43790328595031,113.20231845022266,59,村级,6,2016-02-17,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每季度,袁楠,13504486878,active,2025-01-24 05:46:19
1532,ST65001532,新疆维吾尔自治区澳门监测站1532,522,45.17605778525979,87.24347415992844,402,国家级,50,2016-01-28,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每月,王强,13124765150,maintenance,2025-01-24 09:35:15
1533,ST32341533,江苏省南京市黄浦监测站1533,418,30.361629021938413,117.00916020007679,605,县级,31,2024-03-12,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每日,刘建军,15597195655,inactive,2024-11-16 05:54:11
1534,ST32951534,江苏省苏州市海港监测站1534,66,32.808332941863924,122.99785919537857,2785,村级,14,2024-04-11,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每日,高坤,18934449243,inactive,2025-01-24 02:15:52
1535,ST22001535,吉林省巢湖监测站1535,609,43.05920478313987,124.77516897882838,2851,村级,1,2017-03-03,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每月,许红梅,15107723822,inactive,2024-09-30 16:41:31
1536,ST53001536,云南省深圳监测站1536,540,24.031576227795288,100.59290471067725,244,市级,42,2022-03-03,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每月,孙瑜,14780621359,maintenance,2025-06-02 21:04:58
1537,ST54001537,西藏自治区东莞兴山监测站1537,757,27.946982156118327,91.74233797234069,2731,国家级,6,2024-05-04,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每周,蒋峰,15715246914,inactive,2025-04-21 07:26:26
1538,ST43001538,湖南省重庆东丽监测站1538,516,26.122050482362628,111.11429231722262,321,村级,10,2016-07-06,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每季度,王鹏,15792897561,maintenance,2024-12-22 05:56:17
1539,ST32001539,江苏省西安上街监测站1539,672,30.494614934621506,120.57065503438425,1409,县级,11,2017-02-08,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每季度,陈辉,14576836769,active,2025-03-31 07:55:56
1540,ST54001540,西藏自治区东莞淄川监测站1540,715,28.583337026702672,91.4361675801556,2197,国家级,6,2024-02-03,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每周,袁淑珍,18796076253,active,2025-03-22 21:21:29
1541,ST53001541,云南省梧州监测站1541,569,23.304870499472067,102.50216657413094,923,省级,48,2019-05-14,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每周,贺海燕,18918999403,maintenance,2025-04-13 07:21:17
1542,ST62001542,甘肃省哈尔滨监测站1542,146,36.55651880099273,103.17129130742228,1380,国家级,42,2020-03-10,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每季度,郭婷,13126279167,inactive,2024-04-13 14:56:51
1543,ST14001543,山西省嘉禾新城监测站1543,543,37.64844716045924,111.6940648480352,1262,市级,22,2022-06-04,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每月,李玉梅,15228045907,maintenance,2024-07-02 21:32:45
1544,ST35001544,福建省南京长寿监测站1544,804,27.83115598939068,120.46891071323498,855,国家级,47,2021-02-24,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每季度,李丽娟,18649768012,inactive,2025-05-13 11:51:13
1545,ST50001545,重庆市荆门清河监测站1545,704,29.497503086537698,103.38197742055034,2517,县级,17,2020-05-14,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每月,夏丽华,13885801936,inactive,2025-03-19 03:13:47
1546,ST21001546,辽宁省宁德高坪监测站1546,595,42.944066235148526,124.86997225749275,406,村级,21,2021-04-22,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每季度,彭玉华,15044874657,inactive,2024-05-24 13:58:52
1547,ST41001547,河南省佛山魏都监测站1547,747,34.80016274165311,111.28347763317488,618,国家级,7,2017-12-30,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每日,刘凤兰,13310956052,inactive,2024-11-18 11:04:27
1548,ST21001548,辽宁省淮安兴山监测站1548,810,40.027528422722064,123.76372967248298,898,省级,47,2018-08-27,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每周,惠敏,18004893608,inactive,2024-05-18 00:03:06
1549,ST33001549,浙江省西宁监测站1549,482,29.267006761674264,118.34994099294197,1392,村级,12,2018-01-24,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每日,韦磊,15793063696,maintenance,2024-04-27 07:45:39
1550,ST54001550,西藏自治区呼和浩特清浦监测站1550,121,26.348481148663492,87.65764922784408,1395,县级,13,2024-06-05,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每月,龙桂荣,13603115560,active,2024-02-26 23:10:49
1551,ST62001551,甘肃省宁德海港监测站1551,498,36.26853924846765,101.24739157503308,1379,县级,32,2022-02-21,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每季度,潘玉珍,18862889020,active,2024-06-22 05:45:55
1552,ST50001552,重庆市福州监测站1552,165,28.366981689924838,105.06779843222839,381,市级,50,2020-02-28,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每日,程淑华,14781288251,maintenance,2025-03-05 02:58:36
1553,ST35001553,福建省潜江华龙监测站1553,176,26.57840218465941,117.42509033529288,905,村级,15,2023-03-18,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每日,黄琴,13762660127,inactive,2025-04-26 05:20:56
1554,ST61001554,陕西省长春怀柔监测站1554,256,35.047169210345835,109.30471483534356,1511,村级,8,2018-10-31,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每日,匡冬梅,13420375535,active,2025-06-04 01:31:48
1555,ST50001555,重庆市福州普陀监测站1555,289,28.88401477393699,103.6800077437919,1402,市级,5,2020-01-21,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每季度,张磊,13980958182,inactive,2024-10-28 23:03:12
1556,ST62001556,甘肃省成都监测站1556,720,37.91643518585789,103.42685219637045,2061,县级,16,2020-05-30,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每季度,史欣,15544405913,active,2024-09-21 21:12:58
1557,ST62001557,甘肃省重庆山亭监测站1557,930,36.26538611191218,104.03985496670566,2528,县级,49,2016-02-27,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每周,许金凤,18128749731,inactive,2024-04-03 16:28:33
1558,ST23001558,黑龙江省杭州监测站1558,859,44.09257591336576,124.68531468719331,1874,村级,20,2019-07-04,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每季度,李杰,18964586168,inactive,2024-06-04 04:54:58
1559,ST54001559,西藏自治区南京南湖监测站1559,743,26.127548601155798,89.88494649019638,690,市级,21,2016-06-30,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每季度,崔宁,18819865268,maintenance,2023-10-23 22:14:00
1560,ST14001560,山西省嘉禾高坪监测站1560,824,40.977148116751835,113.05376510431134,2937,省级,9,2021-12-24,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每月,桑荣,18792747598,maintenance,2024-04-24 17:15:07
1561,ST32341561,江苏省南京市江北监测站1561,167,31.044492019983323,118.61501639987826,1594,市级,14,2023-01-31,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每日,苏刚,18547469450,active,2023-12-10 07:00:02
1562,ST53001562,云南省南京黄浦监测站1562,834,23.460194013188104,101.6904469746521,2021,国家级,46,2021-01-05,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每季度,张瑞,15061897557,inactive,2023-10-17 03:49:42
1563,ST65001563,新疆维吾尔自治区沈阳锡山监测站1563,243,43.06838584657585,86.61973336425577,205,村级,7,2020-12-18,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每季度,李淑珍,15744802380,active,2023-11-09 23:42:40
1564,ST15001564,内蒙古自治区太原城北监测站1564,278,38.20131381434633,110.4317088209927,1029,县级,4,2015-07-15,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每日,徐霞,13294879286,maintenance,2024-11-26 03:17:26
1565,ST21001565,辽宁省汕尾监测站1565,283,41.33679496851306,125.01629365539165,429,国家级,41,2023-06-11,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每季度,沈英,15087934487,inactive,2024-06-26 12:35:59
1566,ST52001566,贵州省银川双滦监测站1566,404,25.46170934534919,107.66118488334698,2209,国家级,32,2018-01-13,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每周,戴东,15788081163,active,2023-09-04 15:44:26
1567,ST52001567,贵州省哈尔滨清浦监测站1567,613,27.23135778165188,103.59121761455846,1671,市级,17,2021-01-10,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每月,朱玉,18238687890,inactive,2024-09-23 01:07:41
1568,ST45001568,广西壮族自治区贵阳闵行监测站1568,669,20.895940659177008,105.62057568023985,2151,村级,20,2020-03-19,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每月,刘丽娟,14509510799,maintenance,2024-04-18 19:37:26
1569,ST42001569,湖北省郑州萧山监测站1569,697,30.27453893945472,115.39827205802067,2291,省级,48,2017-06-11,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每周,王玉梅,18659836091,inactive,2023-07-26 21:11:36
1570,ST41001570,河南省淮安吉区监测站1570,783,34.72045837299887,117.64642265929984,2163,国家级,42,2023-10-24,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每周,王婷婷,13543323912,maintenance,2024-06-05 06:02:48
1571,ST37001571,山东省银川合川监测站1571,799,35.102830621661106,115.47258816874553,301,村级,38,2019-01-25,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每周,魏帆,14747757316,inactive,2024-03-22 01:05:34
1572,ST52001572,贵州省银川监测站1572,311,27.8540513771512,107.62581979878233,1803,省级,21,2016-11-20,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每月,罗秀华,13656726110,inactive,2024-07-10 13:45:04
1573,ST15001573,内蒙古自治区宜都监测站1573,344,38.252185529931275,112.03993494255087,2305,国家级,9,2024-02-27,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每日,陈想,15776759307,active,2024-06-27 22:43:23
1574,ST41001574,河南省澳门白云监测站1574,618,34.222266415063075,112.40387465151906,1416,县级,46,2020-11-11,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每周,秦莹,18892338708,inactive,2023-06-27 09:18:49
1575,ST54001575,西藏自治区南宁平山监测站1575,315,29.35938802770901,91.203565712058,1996,村级,40,2021-04-14,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每日,周凤英,18699817205,inactive,2025-04-21 14:19:09
1576,ST31001576,上海市西安监测站1576,82,31.894323785607355,121.07552762679276,45,村级,8,2022-11-19,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每季度,吴浩,15732994191,active,2023-10-08 14:19:04
1577,ST64001577,宁夏回族自治区杭州清浦监测站1577,546,36.52612246954102,105.98851648287217,987,国家级,27,2018-01-17,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每日,黄欢,15078650160,maintenance,2025-06-08 07:02:33
1578,ST64001578,宁夏回族自治区呼和浩特清城监测站1578,646,38.50204748858995,108.36728244728025,795,县级,10,2020-05-26,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每周,农洋,18502063306,inactive,2025-02-23 08:48:15
1579,ST46001579,海南省监测站1579,21,20.652692868793412,110.39657404622349,2567,省级,30,2015-10-21,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每周,赵丹,15740607598,active,2024-12-17 23:39:00
1580,ST64001580,宁夏回族自治区杭州清浦监测站1580,546,35.64076034000994,106.40197444833406,508,省级,45,2018-02-07,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每季度,沈冬梅,14551570213,maintenance,2024-06-09 10:03:50
1581,ST53001581,云南省呼和浩特合川监测站1581,494,25.692571403041537,101.28087677655954,2574,村级,31,2020-07-25,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每周,孔兰英,13878805031,inactive,2023-11-17 15:12:51
1582,ST61001582,陕西省哈尔滨璧山监测站1582,198,35.65934343329045,110.92764216710081,1504,省级,37,2016-09-22,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每季度,陈建军,15925210453,inactive,2023-08-14 08:24:05
1583,ST23001583,黑龙江省福州监测站1583,269,45.56237898655709,126.93323390852726,2917,市级,7,2017-08-01,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每月,黄欢,15892297688,maintenance,2024-11-18 10:31:52
1584,ST64001584,宁夏回族自治区昆明丰都监测站1584,605,40.39685496654534,104.31526582822158,74,村级,44,2017-10-15,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每月,张玉兰,18692407182,active,2023-06-22 06:33:31
1585,ST32951585,江苏省苏州市监测站1585,39,30.11497807061269,120.69703809253757,2880,村级,49,2015-11-10,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每季度,万建平,13844476173,maintenance,2025-01-08 03:51:58
1586,ST34001586,安徽省太原高明监测站1586,391,31.422083269577083,117.51270585516343,1179,国家级,42,2017-06-14,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每周,赵霞,15550318179,maintenance,2024-06-13 04:39:03
1587,ST11001587,北京市东莞清浦监测站1587,946,41.85113852182539,117.45594227018304,1228,省级,21,2017-09-11,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每季度,史桂兰,18185709270,inactive,2024-06-04 13:42:41
